date,nav,benchmark_nav
2025-07-21,817970.1901209878,1051447.4496471833
2025-07-22,816032.117847421,1057966.2158370279
2025-07-23,823784.0761165638,1058095.2915427352
2025-07-24,839593.7976713205,1065015.4625015876
2025-07-25,838351.8813696648,1061449.7830523895
2025-07-28,860197.5978724401,1062714.5477476732
2025-07-29,882151.5683131891,1066192.2076080823
2025-07-30,868255.4222443725,1067966.1863002533
2025-07-31,860294.6625433154,1055410.3987169226
2025-08-01,846439.9275031216,1051495.0038545493
2025-08-04,849307.7144642574,1058393.908335573
2025-08-05,867068.220528631,1068521.7730335153
2025-08-06,869534.6949405386,1073364.9179911448
2025-08-07,862806.8724884622,1075040.2438556124
2025-08-08,854961.6528776743,1073699.5696491918
2025-08-11,861239.2441445824,1077367.7417068118
2025-08-12,871499.3083829908,1082793.942598232
2025-08-13,903051.2128342206,1087976.7604656178
2025-08-14,902959.6707997818,1082949.0106657294
2025-08-15,926316.7212698194,1091906.9237153719
2025-08-18,950797.3264379149,1101138.9380348
2025-08-19,940074.4329890141,1100920.6612693134
2025-08-20,936020.562307751,1112416.964741952
2025-08-21,934264.4785518516,1113861.0176600376
2025-08-22,950164.3264891609,1130005.818744628
2025-08-25,974576.8792549568,1147078.9606599696
2025-08-26,958147.4951402147,1142595.2782511865
2025-08-27,946046.9575124185,1122500.8196454996
2025-08-28,973817.8822092109,1135274.5886265696
2025-08-29,984708.2666316908,1139507.2084498806
2025-09-01,1018175.1386156547,1144706.5669111328
2025-09-02,984224.309049866,1139568.054205889
2025-09-03,991664.3442265419,1126401.74148824
2025-09-04,924337.647013853,1112318.3119142489
2025-09-05,980660.8046062439,1126093.6729274783
2025-09-08,969851.0985928586,1130325.4066475464
2025-09-09,955236.4811184405,1124551.2625494371
2025-09-10,960470.4107646018,1126007.1301774273
2025-09-11,1001682.84313214,1144641.2906389101
2025-09-12,988858.9233361119,1143249.8131798997
2025-09-15,988819.4748703891,1140268.371135482
2025-09-16,1000135.8595578813,1140670.366639985
2025-09-17,1008747.0829438018,1144946.1101544478
2025-09-18,1011111.8955645867,1131747.6023523088
2025-09-19,1005274.8246253035,1128331.0836156558
2025-09-22,1019759.2211393245,1130837.8696896571
2025-09-23,1026522.1432179511,1128846.2049674948
2025-09-24,1044371.5053526645,1138241.5576513538
2025-09-25,1066554.2729014312,1138141.132617165
2025-09-26,1037579.0291324139,1130699.0468482785
2025-09-29,1068244.8082225833,1140867.3769276438
2025-09-30,1073069.9465525823,1146847.0969780926
2025-10-09,1080434.5057786943,1161968.4488172
2025-10-10,1025161.2538024065,1151056.382749342
2025-10-13,1023364.1031544022,1148833.4450807977
2025-10-14,974047.0245095453,1141663.9837429589
2025-10-15,994790.4672085322,1155540.6558936203
2025-10-16,993031.6186107195,1156727.443503534
2025-10-17,959824.1888837115,1134139.7857402358
2025-10-20,959824.1888837115,1141269.3724321465
2025-10-21,959824.1888837115,1156758.1617492859
2025-10-22,959824.1888837115,1155997.885166927
2025-10-23,959824.1888837115,1158553.406919285
2025-10-24,959824.1888837115,1166794.7578132153
2025-10-27,959824.1888837115,1180568.6419877068
2025-10-28,959824.1888837115,1177992.7398607638
2025-10-29,959824.1888837115,1186294.641142955
2025-10-30,959824.1888837115,1177601.96833067
2025-10-31,959824.1888837115,1168117.4145870314
2025-11-03,959824.1888837115,1174536.051110435
2025-11-04,959824.1888837115,1169711.2189531575
2025-11-05,959824.1888837115,1172387.8414820372
2025-11-06,959824.1888837115,1183763.0441781539
2025-11-07,959824.1888837115,1180749.111681499
2025-11-10,959824.1888837115,1186963.9444590488
2025-11-11,959824.1888837115,1182285.614704588
2025-11-12,959824.1888837115,1181512.341941334
2025-11-13,959824.1888837115,1190184.6343790337
2025-11-14,959824.1888837115,1178662.6339123524
2025-11-17,959824.1888837115,1173211.031394638
2025-11-18,959824.1888837115,1163693.6918310141
2025-11-19,959824.1888837115,1165740.2949542329
2025-11-20,959824.1888837115,1161105.6796264187
2025-11-21,959824.1888837115,1132703.1170158405
2025-11-24,950318.59169541,1133256.931542617
2025-11-25,973525.7526606153,1143079.9767250214
2025-11-26,985121.7743444741,1141355.3244467024
2025-11-27,986341.4035096949,1144626.5222515294
2025-11-28,999237.3889646847,1148565.8419014593
2025-12-01,1008057.2985784058,1156071.1363683355
2025-12-02,997444.6865940122,1151258.41428871
2025-12-03,986732.4789156228,1145436.1252477397
