date,nav,benchmark_nav
2021-11-22,1253737.837193549,1100959.614555947
2021-11-23,1253737.837193549,1103113.8450417046
2021-11-24,1253737.837193549,1104224.6153335478
2021-11-25,1253737.837193549,1101604.7464991065
2021-11-26,1253737.837193549,1095430.0439083131
2021-11-29,1253737.837193549,1095002.209861206
2021-11-30,1253737.837193549,1095367.9587951554
2021-12-01,1253737.837193549,1099362.9206804284
2021-12-02,1253737.837193549,1098425.8042942
2021-12-03,1253737.837193549,1108751.6036092965
2021-12-06,1253737.837193549,1103180.5404355424
2021-12-07,1253737.837193549,1104957.6499616734
2021-12-08,1253737.837193549,1118013.964847532
2021-12-09,1253737.837193549,1128916.6639517236
2021-12-10,1253737.837193549,1126859.5567122921
2021-12-13,1253737.837193549,1131388.0817482676
2021-12-14,1253737.837193549,1125377.1977976381
2021-12-15,1253737.837193549,1121106.5411276992
2021-12-16,1253737.837193549,1129523.6842412616
2021-12-17,1253737.837193549,1116414.5048036051
2021-12-20,1222684.7498961017,1104500.9248223044
2021-12-21,1236456.85884061,1114189.5833474202
2021-12-22,1267385.0223880298,1113419.0517697637
2021-12-23,1263649.083263896,1119787.693501164
2021-12-24,1267110.7970333467,1112016.297034852
2021-12-27,1251393.9502909419,1111377.0047805537
2021-12-28,1255696.7385439558,1115722.3479975094
2021-12-29,1225146.964381085,1105545.3070723552
2021-12-30,1246949.0012226047,1112365.1416063078
2021-12-31,1167510.5384958452,1118692.2908115878
2022-01-04,1191469.2026099246,1116403.7474820185
2022-01-05,1187132.7498272911,1104984.6969416628
2022-01-06,1171426.7437937811,1102188.7153852442
2022-01-07,1145558.9026485588,1100179.8624169305
2022-01-10,1147264.8831942761,1104475.4146025416
2022-01-11,1116877.3707369743,1096460.2879642781
2022-01-12,1116877.3707369743,1105678.0831559398
2022-01-13,1116877.3707369743,1092716.1253479994
2022-01-14,1116877.3707369743,1082265.2337504511
2022-01-17,1116877.3707369743,1088538.2889957519
2022-01-18,1116877.3707369743,1097220.3695723934
2022-01-19,1116877.3707369743,1093613.9006724248
2022-01-20,1116877.3707369743,1092655.8843471138
2022-01-21,1116877.3707369743,1082668.4796339315
2022-01-24,1116877.3707369743,1083140.8797276122
2022-01-25,1116877.3707369743,1055158.3201120729
2022-01-26,1116877.3707369743,1062106.6278009762
2022-01-27,1116877.3707369743,1043228.7578244146
2022-01-28,1116877.3707369743,1033145.4592730878
2022-02-07,1116877.3707369743,1054088.7349943048
2022-02-08,1116877.3707369743,1061172.5849352009
2022-02-09,1116877.3707369743,1069568.5207576351
2022-02-10,1116877.3707369743,1071400.6462998812
2022-02-11,1116877.3707369743,1064344.1506910196
2022-02-14,1090035.4062303626,1053873.8959146151
2022-02-15,1086597.726835139,1059162.5025587056
2022-02-16,1105759.116428354,1065230.2466377225
2022-02-17,1103267.891559981,1065907.650545642
2022-02-18,1129717.0009678104,1072891.303719759
2022-02-21,1132495.742004313,1072846.737673185
2022-02-22,1115783.5039069222,1062560.8941239822
2022-02-23,1108917.8370750598,1072396.4669267684
2022-02-24,1078553.2228237807,1054203.9920113059
2022-02-25,1068901.929172786,1060796.6933837554
2022-02-28,1075008.129241236,1064146.830677914
2022-03-01,1094793.7139688225,1072300.5730886236
2022-03-02,1105185.6982457181,1070873.5375421303
2022-03-03,1136723.241227538,1069927.2005945416
2022-03-04,1123052.5312297724,1059641.9717494294
2022-03-07,1132362.5279999054,1036653.8828705945
2022-03-08,1105158.2912734728,1012273.1818743435
2022-03-09,1122697.0676641674,1000857.5122064864
2022-03-10,1096330.8460183702,1013060.6178144934
2022-03-11,1100347.027375882,1017257.5099935516
2022-03-14,1076647.4695994714,990759.4607569835
2022-03-15,1033951.1559462266,941715.9095868636
2022-03-16,1039364.2067078233,974524.2036662182
2022-03-17,1049972.0193622077,988150.6565961745
2022-03-18,1073059.4170468783,999223.6287334821
2022-03-21,1071167.918953928,1000027.0469799896
2022-03-22,1073807.925858502,1001925.2532119827
2022-03-23,1067549.3474436821,1005358.6829104271
2022-03-24,1070281.3869745508,998975.288280851
2022-03-25,1077868.3458511713,987288.5341090078
2022-03-28,1078680.626615852,987984.0717876026
2022-03-29,1072608.1458394432,984737.2047806766
2022-03-30,1079150.2850112454,1003994.9618852729
2022-03-31,1083265.7477121034,999571.2438967568
2022-04-01,1087156.1932402328,1008949.7842081289
2022-04-06,1100502.3476062894,1009167.6968082719
2022-04-07,1082569.8857390934,994804.8283776914
2022-04-08,1093439.1255581353,999462.7486247532
2022-04-11,1081101.5032749847,973422.6539357352
2022-04-12,1085590.5700083282,987623.5478384238
2022-04-13,1092226.6329273572,979476.8745247569
2022-04-14,1113228.5983406948,991407.3588685511
2022-04-15,1108454.0151805119,986982.7188238989
2022-04-18,1091438.8336486986,982150.8373191771
2022-04-19,1095598.326805234,981691.3460114003
2022-04-20,1060628.7544066606,968481.6624549192
2022-04-21,1056935.4203323615,946585.2880411163
2022-04-22,1060460.489730265,948770.8684354982
2022-04-25,1027613.2627822754,900084.152990013
2022-04-26,1006444.9784020183,887148.9348100164
2022-04-27,1006444.9784020183,909234.0233796554
2022-04-28,1006444.9784020183,914521.4006155648
2022-04-29,1006444.9784020183,936520.7379645549
2022-05-05,1006444.9784020183,942882.003246867
2022-05-06,1006444.9784020183,922535.9125497374
2022-05-09,1006444.9784020183,923328.8808267033
2022-05-10,1006444.9784020183,933072.8627199796
2022-05-11,1006444.9784020183,940098.6231243074
2022-05-12,1006444.9784020183,938958.6543881574
2022-05-13,1006444.9784020183,947961.303148084
2022-05-16,1006444.9784020183,944723.0419984275
2022-05-17,1006444.9784020183,950854.1005987832
2022-05-18,1006444.9784020183,948481.3428087919
2022-05-19,1006444.9784020183,951858.5270829403
2022-05-20,1006444.9784020183,967103.8032356795
2022-05-23,1006444.9784020183,967192.9353288268
2022-05-24,1006444.9784020183,943855.6945264904
2022-05-25,1006444.9784020183,955085.4162069192
2022-05-26,1006444.9784020183,959893.6316041503
2022-05-27,1006444.9784020183,962085.3590394388
2022-05-30,995810.1854117407,967870.3392367465
2022-05-31,992387.3547985995,979354.8557627588
2022-06-01,994124.4902924414,978042.4625291754
2022-06-02,989805.6709652857,982130.552084185
2022-06-06,999089.1745935265,994705.553667048
2022-06-07,996707.3881733542,996362.7958954979
2022-06-08,1018124.921963852,1003133.454102197
2022-06-09,1019940.4148520142,995499.1366481048
2022-06-10,1023151.6231287408,1009600.4484881045
2022-06-13,993987.2023677547,1000600.2585445406
2022-06-14,1006746.3128744436,1010852.2933687567
2022-06-15,1000837.1227200442,1015923.602116795
2022-06-16,971906.4818130975,1009769.7994650844
2022-06-17,979863.7091168251,1019420.9610406695
2022-06-20,973902.0808551401,1019004.1916671944
2022-06-21,964076.8460980096,1016326.8480002754
2022-06-22,955913.4564518061,1004181.2172247464
2022-06-23,977776.4502761422,1020454.5859691332
2022-06-24,982731.476538744,1029551.591806978
2022-06-27,989626.2019182197,1038599.4213175691
2022-06-28,1003080.1451354052,1047827.6664787722
2022-06-29,966688.1925941474,1033169.432732624
2022-06-30,990015.7892575508,1044571.5789104861
2022-07-01,984201.8666438155,1041197.1608047461
2022-07-04,994532.5851001142,1046664.9536912673
2022-07-05,995737.236964866,1046234.0461237067
2022-07-06,982015.1579897008,1031273.6853169937
2022-07-07,999815.6571298011,1034054.6066231908
2022-07-08,983884.2333825275,1031497.437605998
2022-07-11,952085.108377109,1018436.8197915045
